ResponseId,spev_score,demo_part1_gender,demo_part2_religion,demo_part2_free,demo_religserv-PEW,demo_religimp-PEW,demo_part3_pray-PEW,demo_godcommunicate,demo_part3_tongues,demo_spiritfilled,demo_part3_giftshs,demo_part3_free,sleep_11,religion_cat,religion_denom,sleep_11_std,ISQ_raw,ISQ_std,pray_freq_PEW,pray_freq_PEW_num,group
R_2ya9MDfgFeFL9jn,0.3,Man,Catholic,NA,Never,Not too important,Seldom,No,No,No,Yes,NA,2,Catholic,Christian,1.3800771015453797,0.8,-0.807700052,Seldom,2,All Christian
R_2YAk5YdKeobeJW6,0.4736842105263158,Woman,"Christian, no specific denomination",NA,Never,Very important,Several times a day,NA,NA,NA,NA,NA,0,"Christian, no specific denomination",Christian,-0.518668697,2.2,0.4246159135591128,Several times a day,7,All Christian
R_2Yao59ILmakZ7Hp,0,Woman,Protestant,NA,Seldom,Very important,Several times a day,NA,NA,NA,NA,NA,0,Protestant,Christian,-0.518668697,2,0.24857077567475053,Several times a day,7,All Christian
R_2yf5S8ktwDgdRw4,2.1363636363636362,Man,"Catholic,Christian, no specific denomination,Buddhist",NA,Once or twice a month,Very important,A few times a week,Yes,Yes,Yes,Yes,NA,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,3.2,1.3048416029809236,A few times a week,5,All Participants
R_2yfni4UN9jEcEji,2.533333333333333,Woman,Catholic,NA,Once or twice a month,Very important,A few times a week,NA,NA,NA,Yes,NA,-2,Catholic,Christian,-2.417414495,1.3333333333333333,-0.338246351,A few times a week,5,All Christian
R_2Ym373jo7Yzf3Gb,0.1818181818181818,Man,"Protestant,Evangelical or ""born again""",NA,Once a week,Very important,Several times a day,Yes,No,NA,Yes,NA,0,"Evangelical or ""born again""",Christian,-0.518668697,1.2,-0.455609776,Several times a day,7,Evangelical Christian
R_2YmNtGoZdtdW0oC,0,Woman,Jehovah's Witness,NA,More than once a week,Very important,Several times a day,No,No,No,No,NA,0,Jehovah's Witness,Christian,-0.518668697,0.8,-0.807700052,Several times a day,7,All Christian
R_2YPvNH5wb24y2OB,0,Woman,Atheist,NA,Seldom,Not at all important,Never,NA,NA,NA,NA,NA,2,Atheist,Non-religious,1.3800771015453797,1,-0.631654914,Never,1,All Participants
R_2yqrK49wnJ7qo7D,0,Woman,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,3.4,1.4808867408652855,Never,1,All Participants
R_2YQVbLuDlTfO5VW,0,Man,"Some other world religion (Please describe below.),Atheist",NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,1.2,-0.455609776,Never,1,All Participants
R_2YrGdxUb6k21yei,0.090909091,Woman,"Agnostic,Atheist",NA,Never,Not too important,Seldom,NA,NA,NA,NA,NA,1,More than one non-religious identity,Non-religious,0.43070420230895456,1.8,0.072525638,Seldom,2,All Participants
R_2yrpzW5Qn4gulRN,0.7727272727272727,Woman,Catholic,NA,Never,Somewhat important,Seldom,No,No,No,Yes,NA,-2,Catholic,Christian,-2.417414495,2.4,0.6006610514434747,Seldom,2,All Christian
R_2yrRFUAjazVgigK,0.1363636363636364,Man,Atheist,"I just simply don't believe in any supernatural claims. For most claims, I can't prove that they're false, I just simply lack belief.",Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2.6,0.7767061893278371,Never,1,All Participants
R_2YScr5U3mLwZcrg,0,Woman,Catholic,I was raised Roman Catholic and I am not practicing my religion. I definitely still harbor some of the teachings but I do not believe that if I think something or pray about it some good fortune will be bestowed upon me. Prayers are great but to assume that a person is better than someone else and will be healed is silly to me. I'll take my chances with Science.,Never,Not too important,Seldom,NA,No,No,NA,I have nothing else to add about my background.,2,Catholic,Christian,1.3800771015453797,1.2,-0.455609776,Seldom,2,All Christian
R_2YsIZd9mkL9FjS8,1.0454545454545454,Woman,Spiritual but not religious,"I was raised strict Wesleyan Methodist, switched to Pagan from age 16-40, now I'm more Earth based spiritual.",Seldom,Somewhat important,NA,NA,NA,NA,NA,NA,1,Spiritual but not religious,New Age / Spiritual,0.43070420230895456,0.2,-1.335835465,NA,NA,All Participants
R_2YsmPWFLZfB3gob,0,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,0.2,-1.335835465,Never,1,All Participants
R_2Yu00pPxlfT0Hww,0.090909091,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Atheist,Non-religious,0.43070420230895456,2.8,0.952751327,Never,1,All Participants
R_2YWC3OfWGOd8Lt0,1.2222222222222223,Man,"Evangelical or ""born again""","No, nothing else.",A few times a year,Somewhat important,A few times a month,Yes,No,Yes,Yes,"No, nothing else.",0,"Evangelical or ""born again""",Christian,-0.518668697,0,-1.511880603,A few times a month,3,Evangelical Christian
R_2YWI9v8Nboz3PBO,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2.6,0.7767061893278371,Never,1,All Participants
R_2YyuyApnDBQzA54,0,Man,Catholic,Nothing comes to mind,Once a week,Somewhat important,A few times a week,NA,No,NA,NA,Nothing else,0,Catholic,Christian,-0.518668697,1.4,-0.279564638,A few times a week,5,All Christian
R_2YyyWdlDUpHCVTS,0,Man,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Nothing in particular,Non-religious,1.3800771015453797,2.6,0.7767061893278371,Never,1,All Participants
R_2zBdqQImuSTuehx,0.22222222222222218,Man,Protestant,NA,Once a week,Very important,Several times a day,NA,No,No,Yes,NA,0,Protestant,Christian,-0.518668697,0,-1.511880603,Several times a day,7,All Christian
R_2zbVnURQmKfSjl3,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Atheist,Non-religious,1.3800771015453797,1,-0.631654914,Never,1,All Participants
R_2zCpXPrarpfFWFK,0.090909091,Man,Agnostic,NA,Seldom,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,1,-0.631654914,Never,1,All Participants
R_2zcrZg0mhWqzJwL,0,Man,Atheist,Atheist with Buddhist tendencies.,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,0.2,-1.335835465,Never,1,All Participants
R_2ZCZIIPCxlY8Cej,1.1428571428571428,Man,Agnostic,NA,Seldom,Not at all important,Seldom,NA,NA,NA,NA,NA,-1,Agnostic,Non-religious,-1.468041596,2.4,0.6006610514434747,Seldom,2,All Participants
R_2zD9yquheOJSPuq,0.090909091,Man,Agnostic,No,Never,Not at all important,A few times a month,NA,NA,NA,NA,No,2,Agnostic,Non-religious,1.3800771015453797,0.8,-0.807700052,A few times a month,3,All Participants
R_2zeAZzOJCvb9dbf,2.888888888888889,Man,"Christian, no specific denomination",NA,Seldom,Very important,Once a day,Yes,No,Yes,Yes,NA,2,"Christian, no specific denomination",Christian,1.3800771015453797,1.2,-0.455609776,Once a day,6,All Christian
R_2zGWZd8f086mMJQ,0,NA,"Atheist,Nothing in particular",NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,More than one non-religious identity,Non-religious,-0.518668697,1.2,-0.455609776,Never,1,All Participants
R_2zHHya7H5UlLCDS,1.4285714285714286,Woman,Spiritual but not religious,"not religious but I am spiritual in the sense of knowing that there is a higher power, something traumatic happened to me and kickstarted my spiritual journey. Astrology is a big part of my spirituality",Never,NA,Several times a day,NA,NA,NA,NA,not that I can think of at the moment,1,Spiritual but not religious,New Age / Spiritual,0.43070420230895456,3.6,1.656931878749648,Several times a day,7,All Participants
R_2zirEJZjcqaKev9,0,Man,Jewish,NA,A few times a year,Not too important,Never,NA,NA,NA,NA,NA,0,Jewish,Other World Religion,-0.518668697,1.8,0.072525638,Never,1,All Participants
R_2zkCqWbh1wAogdG,0.045454545,Man,"Spiritual but not religious,Agnostic",NA,Seldom,Not at all important,Never,NA,NA,NA,NA,NA,2,"Evangelical or ""born again""",Christian,1.3800771015453797,1.6,-0.1035195,Never,1,Evangelical Christian
R_2ZKZOEFq0FzhdC1,0.3181818181818182,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,-1,Atheist,Non-religious,-1.468041596,4,2.009022154518372,Never,1,All Participants
R_2ZOJYYvAlH8C4Du,0,Man,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Nothing in particular,Non-religious,0.43070420230895456,4,2.009022154518372,Never,1,All Participants
R_2zpv1y94uBvP81W,0.090909091,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,0.8,-0.807700052,Never,1,All Participants
R_2zq13tDE7POCmBh,0.090909091,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,1.2,-0.455609776,Never,1,All Participants
R_2ZQB03mv0iEgSu9,0,Woman,NA,NA,A few times a year,Very important,A few times a month,NA,NA,NA,NA,NA,1,NA,Other,0.43070420230895456,0,-1.511880603,A few times a month,3,All Participants
R_2ZUBbxEzLFiHSZW,0.4545454545454545,Woman,Spiritual but not religious,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,-2,Spiritual but not religious,New Age / Spiritual,-2.417414495,2.8,0.952751327,Never,1,All Participants
R_2ZUf8Afq6i5XgBR,0.090909091,Man,Protestant,I was very religious growing up but have distanced myself from the church and religion as I've gotten older.,Never,Not too important,Seldom,No,No,No,Yes,NA,1,Protestant,Christian,0.43070420230895456,2.8,0.952751327,Seldom,2,All Christian
R_2zuyIrbTMBEVoet,1.2777777777777777,Woman,"Christian, no specific denomination",NA,Never,Somewhat important,Never,Yes,No,NA,Yes,NA,1,"Christian, no specific denomination",Christian,0.43070420230895456,2.2,0.4246159135591128,Never,1,All Christian
R_2zYXc1UZzNGADGC,1.5238095238095237,Man,"Evangelical or ""born again""",nothing thank you,More than once a week,Very important,Several times a day,Yes,Yes,Yes,Yes,nothing thank you,-2,"Evangelical or ""born again""",Christian,-2.417414495,2,0.24857077567475053,Several times a day,7,Evangelical Christian
R_2zZpPHm26IEwO8A,0.9473684210526315,Woman,"Evangelical or ""born again""",NA,Once a week,Very important,Several times a day,Yes,Yes,Yes,Yes,NA,-2,"Evangelical or ""born again""",Christian,-2.417414495,3.4,1.4808867408652855,Several times a day,7,Evangelical Christian
R_2zZVGKtsMEpC88q,0.8181818181818181,Woman,"Evangelical or ""born again""",NA,Never,Very important,Seldom,Yes,Yes,Yes,Yes,NA,1,"Evangelical or ""born again""",Christian,0.43070420230895456,1.4,-0.279564638,Seldom,2,Evangelical Christian
R_301t6ADmAEoB5Cf,0.13636363636363638,Man,Agnostic,No,Seldom,Not at all important,A few times a month,NA,NA,NA,NA,"I was raised as a Christian, but haven't been one since I was a teenager. I believe there might be some kind of higher being, but I'm agnostic due to the fact that I don't know what that higher being would be like and lean towards it not existing.",1,Agnostic,Non-religious,0.43070420230895456,0,-1.511880603,A few times a month,3,All Participants
R_30e3aRSC0hZZfYz,NA,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,2,0.24857077567475053,Never,1,All Participants
R_30iPjAaXKqj0b56,0,Man,Protestant,no,Never,Not at all important,Never,No,No,No,No,no,0,Protestant,Christian,-0.518668697,0,-1.511880603,Never,1,All Christian
R_30kRgUj9qxTq4oK,1.1578947368421053,Woman,Catholic,n/a,A few times a year,Very important,Several times a day,Yes,Yes,Yes,Yes,n/a,1,Catholic,Christian,0.43070420230895456,0.2,-1.335835465,Several times a day,7,All Christian
R_30le4hgZptXlyVV,0,Man,"Agnostic,Atheist,Nothing in particular",NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,More than one non-religious identity,Non-religious,-0.518668697,0.6,-0.98374519,Never,1,All Participants
R_30qt2mDz6zuVzIm,0.3157894736842105,Man,"Agnostic,Atheist",NA,Never,Not at all important,Never,NA,NA,NA,NA,I was baptised but otherwise never attended church even when I was young.,2,More than one non-religious identity,Non-religious,1.3800771015453797,2.4,0.6006610514434747,Never,1,All Participants
R_30wbUogUemyGXkS,0.090909091,Woman,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,1,-0.631654914,Never,1,All Participants
R_31aUVxuwHEHGdlj,1.5,Man,Spiritual but not religious,NA,Never,Not at all important,Several times a day,NA,NA,NA,NA,NA,2,Spiritual but not religious,New Age / Spiritual,1.3800771015453797,1.4,-0.279564638,Several times a day,7,All Participants
R_31AVrz1qGAgKXAw,2.473684210526316,Woman,"Christian, no specific denomination",NA,Once a week,Very important,Several times a day,Yes,Yes,Yes,Yes,NA,1,"Christian, no specific denomination",Christian,0.43070420230895456,2.2,0.4246159135591128,Several times a day,7,All Christian
R_31az1KMedQPobLu,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,1.75,0.028514353,Never,1,All Participants
R_31d5Ge4U620gpd2,1.3125,Woman,Spiritual but not religious,NA,Never,Not at all important,Several times a day,NA,NA,NA,NA,My life is a series of transitions that give me a varied experience of life. It also keeps it interesting and enables expansion.,0,Spiritual but not religious,New Age / Spiritual,-0.518668697,1.4,-0.279564638,Several times a day,7,All Participants
R_31GUkBUQUsTY1Pw,0.6,Woman,Catholic,NA,Seldom,Somewhat important,A few times a month,Yes,No,No,Yes,NA,1,Catholic,Christian,0.43070420230895456,2,0.24857077567475053,A few times a month,3,All Christian
R_31hJWf3PfO9Ea2m,0,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,0.4,-1.159790327,Never,1,All Participants
R_31hKKNtXiDUVnr2,1.818181818181818,Woman,"Christian, no specific denomination",no,More than once a week,Very important,Several times a day,Yes,No,Yes,Yes,no,2,"Christian, no specific denomination",Christian,1.3800771015453797,4,2.009022154518372,Several times a day,7,All Christian
R_31iuuaA9aHKjlXt,NA,Man,Muslim,NA,Seldom,Somewhat important,Once a day,NA,NA,NA,NA,NA,0,Muslim,Other World Religion,-0.518668697,1.4,-0.279564638,Once a day,6,All Participants
R_31LDQhqNfmozwFv,0,Man,Catholic,NA,Never,Not at all important,Never,Yes,No,Yes,Yes,NA,2,Catholic,Christian,1.3800771015453797,1.2,-0.455609776,Never,1,All Christian
R_31M1Tfnq26SqoYk,0.3636363636363636,Something else (Please feel free to say more below.),Catholic,NA,Once a week,Somewhat important,A few times a month,Yes,No,Yes,Yes,NA,-1,Catholic,Christian,-1.468041596,2.2,0.4246159135591128,A few times a month,3,All Christian
R_31mdiaMfnsSLv2Q,0.21052631578947367,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2.4,0.6006610514434747,Never,1,All Participants
R_31Mz9N6QPfMHSTy,0.045454545,Man,Protestant,NA,Seldom,Not too important,Seldom,No,No,NA,NA,NA,0,Protestant,Christian,-0.518668697,1.8,0.072525638,Seldom,2,All Christian
R_31ozV4lbOvkN9o8,0.13636363636363635,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,1.8,0.072525638,Never,1,All Participants
R_31pCV14UYGbzU5o,0,Man,Atheist,"I was loosely raised Catholic. Although I don't believe in religion, I envy the people that do. We don't have many things that bring us together anymore.",Never,Not at all important,Never,NA,NA,NA,NA,I have gone to church as a child for a very short time. I found it to be very boring.,0,Atheist,Non-religious,-0.518668697,2.4,0.6006610514434747,Never,1,All Participants
R_31RVrxFS2anGTxi,0,Woman,Atheist,it is just a tall tale it makes people believe what they want just depends on the god or religion it is BS,Never,Not at all important,Never,NA,NA,NA,NA,NA,-2,Atheist,Non-religious,-2.417414495,1,-0.631654914,Never,1,All Participants
R_31sjq2IgOJdF62m,0.090909091,Man,Catholic,NA,Never,Not too important,Seldom,NA,NA,NA,NA,NA,2,Catholic,Christian,1.3800771015453797,0.6,-0.98374519,Seldom,2,All Christian
R_31sWZRM9l8wRa2k,0,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,0,-1.511880603,Never,1,All Participants
R_31uhaF7x4AjBw8L,0.10526315789473686,Man,Agnostic,NA,Seldom,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,1.8,0.072525638,Never,1,All Participants
R_31XV8mRnfbOlrre,1.5454545454545454,Woman,Protestant,NA,A few times a year,Very important,Once a day,Yes,No,Yes,Yes,NA,2,Protestant,Christian,1.3800771015453797,3.6,1.656931878749648,Once a day,6,All Christian
R_31zN1xzLRrYyzFB,1.3181818181818181,Man,Catholic,NA,A few times a year,Somewhat important,Once a day,Yes,Yes,Yes,Yes,NA,0,Catholic,Christian,-0.518668697,0,-1.511880603,Once a day,6,All Christian
R_3243weDp8kro06O,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2,0.24857077567475053,Never,1,All Participants
R_32L3ILTZBue8eY1,0,Man,Jewish,NA,A few times a year,Somewhat important,Seldom,NA,NA,NA,NA,NA,0,Jewish,Other World Religion,-0.518668697,2,0.24857077567475053,Seldom,2,All Participants
R_32MbT7xoLwj2LOo,0.3636363636363636,Woman,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,4,2.009022154518372,Never,1,All Participants
R_32OXXmTQh3qylUx,0.18181818181818182,Man,Atheist,NA,Seldom,Not at all important,Never,NA,NA,NA,NA,NA,-2,Atheist,Non-religious,-2.417414495,1,-0.631654914,Never,1,All Participants
